Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Gustavo Brito Mota;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito  Bolo;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 16740345000111 ;
GV Comercial de Bebidas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acucar;;BRASIL;BAHIA;Feira de Santana;Rua Batistao, 800;S/N;Parque Jd Anchieta;;44054-281;(75) 3224-2886  ;  ;; ;veralucia.oliveiravof@gmail.com; ; ;;;;; 40535601000113 ;
GV Group Produtos Esportivos S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Grama sintetica;www.gvgroup.com;BRASIL;BAHIA;Sao Sebastiao do Passe;Rua Industrial, BR 110 Km 398 Lt 01, S/N;S/N;Rodovia;;43850-000;(71) 3655-5759 ;  ;; ;bianca@gvgroup.com; ; ;;;;; 10466427000133 ;
GWM Premoldados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Simoes Filho;Rua Sao Vicente, 63;S/N;Cristo Rei;;43700-000;(71) 3396-2396 ; (71) 98696-7406 ;; ;gwmpremoldados@gmail.com; ; (71) 98347-1682;;;;; 20655972000121 ;
H A de Souza Moveis;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Compensado;;BRASIL;BAHIA;Conceicao do Jacuipe;Rua Francisco Augusto Costa, 16;S/N;Centro;;44245-000;(75) 99192-0235 ;  ;; ;hadesouzamoveis@hotmail.com; ; ;;;;; 03720333000183 ;
H A J Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Alambrado;;BRASIL;BAHIA;Pocoes;Rua Boa Nova, 495;S/N;Primavera;;45260-000;(77) 3431-1647 ;  ;; ;hajservico@hotmail.com; ; ;;;;; 13325321000108 ;
H B de Santana Filho Industria;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Sao Felix;Ladeira da Misericordia, 16;S/N;Centro;;44360-000;(71) 3331-3654 ;  ;; ;higinobsf@hotmail.com; ; ;;;;; 04427338000185 ;
H D Carneiro & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Av Dep Luis Eduardo Magalhaes, 285;S/N;Limoeiro;;44097-324;(75) 3623-3047 ;  ;; ;; ; ;;;;; 03619909000110 ;
H D Toldos e Estofados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Toldo;www.hdtoldos.com.br;BRASIL;BAHIA;Ilheus;Av Princesa Isabel, 1917-B;S/N;Conquista;;45650-450;(73) 3084-4724 ; (73) 98186-4618 ;; ;hdtoldos@hotmail.com; ; ;;;;; 14836703000169 ;
H F Albernaz;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Corante alimenticio;;BRASIL;BAHIA;Feira de Santana;Rua Natal, 23;S/N;Rua Nova;;44023-342;(75) 99162-5655 ;  ;; ;; ; ;;;;; 18188577000134 ;
H L Montagem, Construcao e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem e instalacao industrial;;BRASIL;BAHIA;Santo Amaro;Av Ferreira Badeira, 244;S/N;Centro;;44200-000;(75) 3241-3594 ;  ;; ;hlmontagens@bol.com.br; ; ;;;;; 96832399000146 ;
H M Moveis Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Armario;www.hmmoveis.com.br;BRASIL;BAHIA;Feira de Santana;Rua Manoel da Costa Falcao, 2101;S/N;Tomba;;44010-025;(75) 3622-4930 ; (75) 3616-4423 ;; ;financeiro@hmmoveis.com.br; ; ;;;;; 15182082000100 ;
H Marinho Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Areia;www.marinhoempreendimentos.com.br;BRASIL;BAHIA;Feira de Santana;Av Noide Ferreira de Cerqueira, 4340;S/N;SIM;;44085-052;(75) 3211-9688 ;  ;; ;marinho@marinhoempreendimentos.com.br; ; ;;;;; 04992587000113 ;
H R Florestal Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Madeira em tora (rolica);www.ribonmadeiras.com.br;BRASIL;BAHIA;Aracas;Rod BA 93 Km 82, S/N;S/N;Floresta;;48108-000;(75) 3451-2145  ; (71) 3623-4126 ;; ;ribonflorestal@gmail.com; ; (71) 99710-2914;;;;; 74193756000130 ;
H T O Comercio de Oculos e Lentes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.oticaafabrica.com.br;BRASIL;BAHIA;Salvador;Av Paulo VI, 554;S/N;Pituba;;41810-001;(71) 3356-9000 ; (71) 3014-2180 ;; ;francisco.monteiro@oticaafabrica.com.br; ; ;;;;; 17482117000151 ;
H T Sucatas e Reciclagem Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Metal;;BRASIL;BAHIA;Itabuna;Rua N Quadra 23, 109;S/N;Vila Analia;;45608-155;(73) 98857-8422 ;  ;; ;matossucata_@hotmail.com; ; ;;;;; 13431748000190 ;
H&A Comercio e Servicos de Equipamentos Eletricos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao em equipamentos eletricos em geral;www.hamotores.com.br;BRASIL;BAHIA;Salvador;Rua Pisca Pisca, 01;S/N;Piraja;;41290-665;(71) 3246-5184 ; (71) 98898-5184 ;; ;contato@hamotores.com.br; ; ;;;;; 23553968000140 ;
H&C Instaladora Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao eletrica;;BRASIL;BAHIA;Salvador;Trv Dr Eduardo Dotto, 106;S/N;Paripe;;40800-013;(71) 98797-4341 ;  ;; ;carlos.hcinstaladora@gmail.com; ; ;;;;; 12881752000198 ;
H. de Jesus Neto - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme em geral;www.n9fardamentos.com.br;BRASIL;BAHIA;Feira de Santana;Rua Padre Miguelino, 89-A;S/N;Sao Joao;;44051-714;(75) 3221-0212 ; (75) 99186-2887 ;; ;n9fardamentos@hotmail.com; ; ;;;;; 16718290000143 ;
H. Fernandes Farias - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito de canela;;BRASIL;BAHIA;Ibicarai;Quadra E, 46;S/N;Delfino Guedes;;45745-000;(73) 3242-1295 ;  ;; ;pipocapolitos@gmail.com; ; ;;;;; 20999840000117 ;
H. R. Diesel Pecas e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Mangueira hidraulica;www.hrdiesel.com.br;BRASIL;BAHIA;Itapetinga;Av Julio Jose Rodrigues, 1675;S/N;Vila Isabel;;45700-000;(77) 3261-1791 ; (77) 3261-1806 ;; ;contato@hrdiesel.com.br; ; ;;;;; 02010670000114 ;
H.A. Industria, Comercio de Confeccoes e Transportes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Etiqueta;www.forcamisetas.com.br;BRASIL;BAHIA;Feira de Santana;Sitio Retiro, S/N;S/N;Humildes;;44135-000;(75) 3616-1407 ;  ;; ;financeiro@forcamisetas.com.br; ; ;;;;; 09245704000107 ;
H2E Prestacao de Servicos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de maquinas;;BRASIL;BAHIA;Lauro de Freitas;Av Brigadeiro Mario Epinghaus, 652;S/N;Vila Praiana;;42704-730;(71) 99192-8435 ;  ;; ;h2e.grupo@gmail.com; ; ;;;;; 12454851000193 ;
H3 Engenharia Eireli - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.h3engenharia.com.br;BRASIL;BAHIA;Lauro de Freitas;Estrada do Coco Km 2 Centro C. Ponto Verde, S/N;S/N;Estrada do Coco;;42700-000;(71) 3248-3288  ;  ;; ;h3@h3engenharia.com.br; ; ;;;;; 04133863000198 ;
HAF Chemicals Industria e Comercio Ltda ;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cloreto de calcio;;BRASIL;BAHIA;Camacari;Rua Joao Ursulo, 1138;S/N;Polo Petroquimico;;42810-030;(71) 99982-7608 ;  ;; ;heliosanches@terra.com.br; ; ;;;;; 25051687000115 ;
Haiduk Industria e Comercio de Roupas Eireli - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bermuda;;BRASIL;BAHIA;Salvador;Rua do Pilar, 15;S/N;Comercio;;40015-590;(71) 3022-0005 ; (71) 3033-7257 ;; ;haiduk08@gmail.com; ; ;;;;; 11208833000169 ;
Hamilton Profeta dos Santos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e projeto de refrigeracao ;;BRASIL;BAHIA;Feira de Santana;Rua Marcelino Ramos, 170;S/N;Parque Ipe;;44054-450;(75) 98112-6889 ;  ;; ;hamiltonprofeta@hotmail.com; ; ;;;;; 00712947000125 ;
Hamilton Rios Industria Comercio e Exportacao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fibra de sisal beneficiada;www.hamiltonrios.com.br;BRASIL;BAHIA;Conceicao do Coite;Rua Joao Mateus de Souza, 307;S/N;Acudinho;;48730-000;(71) 3379-6604 ;  ;; ;comercioexterior@hamiltonrios.com.br; ; ;;;;; 13956651000100 ;
Hamilton Rios Industria de Fiacao de Fibras Texteis Naturais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.cotesi.com.br;BRASIL;BAHIA;Conceicao do Coite;Rod BA-409 Km 35, S/N;S/N;Centro Industrial;;48730-000;(71) 99907-5780 ; (75) 98115-0498 ;; ;marcelo@hamitonrios.com.br; ; (71) 3379-6604;;;;; 05769698000128 ;
Hankell Industria e Comercio de Antenas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Antena Log;www.hankell.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Castor J. Barbosa, 16;S/N;Itinga;;42738-835;42738-835;;; ;hankell@hankell.com.br; ;;;;;; 16376675000170 ;
Hannacindy Industria de Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme administrativo;;BRASIL;BAHIA;Feira de Santana;Rua da Concordia, 108;S/N;Queimadinha;;44050-132;(75) 3625-6967 ; (75) 99206-5174 ;; ;geisasampaio@hotmail.com; ; ;;;;; 04621241000109 ;
Harmoniza Engenharia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Dr Arlindo Teles, 29-A;S/N;Santa Monica;;40342-610;(71) 99973-1020 ;  ;; ;; ; ;;;;; 08574461000180 ;
Harpas Manutencao e Servicos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caldeiraria;;BRASIL;BAHIA;Salvador;Rua Elmano Silveira Castro, 36;S/N;IAPI;;40323-215;40323-215;;; ;harpasmanutencaoeservicos@gmail.com; ;;;;;; 19478085000146 ;
HB Engenharia e Servicos Ltda - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.hbengenharia.com;BRASIL;BAHIA;Salvador;Rua Democrata, 37;S/N;Dois de Julho;;40060-100;(71) 3242-8328  ; (71) 3322-8921 ;; ;hbengenharia@hbengenharia.com; ; ;;;;; 00961223000115 ;
HB Silva Servicos de Couro Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Aplicacao de revestimento de couro em automoveis;;BRASIL;BAHIA;Itabuna;Rua Garcia, 241;S/N;Centro;;45600-285;(73) 99112-0452 ;  ;; ;betho_gospel@hotmail.com; ; ;;;;; 26601349000172 ;
HBR Aviacao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Higienizacao interna e externa;www.hbraviacao.com.br;BRASIL;BAHIA;Simoes Filho;Via das Torres, 646;S/N;CIA Sul;;43700-000;(11) 4880-8157 ; (71) 3594-9904 ;; ;controladoria@hbraviacao.com.br; ; ;;;;; 07418547000231 ;
HCC Projetos Eletricos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.hccengenharia.com.br;BRASIL;BAHIA;Juazeiro;Rodovia Lomanto Junior, 20;S/N;Joao XXIII;;48900-365;(74) 3612-9504 ; (74) 99920-5500 ;; ;fabricio@hccengenharia.com.br; ; ;;;;; 07261798000336 ;
HCN Automacao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Automacao industrial;;BRASIL;BAHIA;Lauro de Freitas;Av Brigadeiro Mario Epinghaus, 52;S/N;Centro;;42703-640;(71) 98867-3010 ;  ;; ;helder@hcnautomacao.com.br; ; ;;;;; 10486000000105 ;
HCN Instalacoes Eletricas e Hidraulicas Eireli - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao eletrica e hidraulica;;BRASIL;BAHIA;Salvador;Av Antonio Carlos Magalhaes, Ed Torre do Pq, 771;S/N;Itaigara;;41825-000;(71) 3351-1475 ; (71) 3311-7423 ;; ;hcn@hcnengenharia.com.br; ; ;;;;; 05659536000137 ;
Hebert Uniformes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme profissional;www.hebertuniformes.com.br;BRASIL;BAHIA;Salvador;Rua do Uruguay, 151;S/N;Uruguai;;40450-211;(71) 3525-2004 ; (71) 3525-2000 ;; ;hebert@hebertuniformes.com.br; ; ;;;;; 03794508000105 ;
Helaine Elyca da Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Cacule;Rua Zeferino Carinhanha, S/N;S/N;Alto da Bela Vista;;46300-000;(77) 98106-0450 ; (73) 98113-1318 ;; ;athanasio5@hotmail.com; ; ;;;;; 15069838000109 ;
Helenito Souza Araujo - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Brinde;;BRASIL;BAHIA;Ribeira do Pombal;Av Hildete Lomanto, 610;S/N;Centro;;48400-000;(75) 99928-4988 ;  ;; ;serigraficaalmeida@hotmail.com; ; ;;;;; 09578696000102 ;
Helielton Soares de Carvalho - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Porta;;BRASIL;BAHIA;Licinio de Almeida;Av ACM, S/N;S/N;Alto da Montanha;;46330-000;(77) 99116-2231 ;  ;; ;vidros.ecia@hotmail.com; ; ;;;;; 13434570000131 ;
Helio Pinto Pinheiro Filho de Alagoinhas;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de equipamentos medico odontologico;;BRASIL;BAHIA;Jequie;Praca da Republica, S/N;S/N;Joaquim Romao;;45400-000;(75) 99930-7615 ;  ;; ;heliomed.ba.se@gmail.com; ; ;;;;; 03080571000171 ;
Helio Ribeiro Tornearia;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao em maquinas agricolas;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Hisolda Groskcass Cirilo, 415;S/N;Jardim Imperial;;47850-000;(77) 99823-6979 ;  ;; ;torneadoraimperial@hotmail.com; ; ;;;;; 95203824000175 ;
Helio Santos de Jesus - MEI;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Condimento;www.temperobrasilhsj.loja2.com.br;BRASIL;BAHIA;Conceicao do Coite;Fazenda Correia I, S/N;S/N;Zona Rural;;48730-000;(75) 99151-1247 ; (75) 3262-5270 ;; ;heliodotempero@gmail.com; ; (75) 99910-4115;;;;; 07312087000181 ;
Hellen Audio e Video Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de aparelhos eletronicos e eletrodomesticos;;BRASIL;BAHIA;Ibotirama;Av JK, 365;S/N;Centro;;47520-000;(77) 99126-8829 ;  ;; ;elianahellen@hotmail.com; ; ;;;;; 13377490000191 ;
Helley Ribeiro Neves - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Desdobramento de madeira;www.madeireiraribeiro.com.br;BRASIL;BAHIA;Guanambi;Av Senador Nilo Coelho, 417;S/N;Brindes;;46430-000;(77) 3452-0641 ; (77) 3451-1562 ;; ;madeiras.r@hotmail.com; ; ;;;;; 04445422000121 ;
Hembim Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Acucar;;BRASIL;BAHIA;Correntina;Rua do Mercado, S/N;S/N;Centro;;47650-000;(77) 98812-9269 ;  ;; ;hembim_me@hotmail.com; ; ;;;;; 15408864000114 ;
Hendges & Hendges Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Brasilia, 1688;S/N;Mimoso I;;47850-000;(77) 3628-0859 ;  ;; ;neiva_confeccoeslem@hotmail.com.br; ; ;;;;; 11047561000162 ;
Henrich e Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.henrich.com.br;BRASIL;BAHIA;Conceicao do Almeida;Rua Jose Ivo Bispo dos Santos, 184;S/N;Centro;;44540-000;(75) 3629-3020 ; (51) 2125-1555 ;; ;paulo.bender@henrich.com.br; ; ;;;;; 89238133001348 ;
Henrique Rodrigues de Almeida;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Telha;;BRASIL;BAHIA;Paulo Afonso;Quadra A Lotes 01, 12, S/N;S/N;Tancredo Neves III;;48609-490;(75) 3692-1061 ; (75) 3692-1080 ;; ;ceramicasf@hotmail.com; ; ;;;;; 12011514000121 ;
Henrique Silva Guimaraes;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Balcao;;BRASIL;BAHIA;Sao Domingos;Rua Rui Barbosa, 127;S/N;Centro;;48895-000;(75) 98126-1857 ;  ;; ;; ; ;;;;; 30187202000155 ;
Henry Guedes Pereira;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Ibicoara;Av Serraria do Norte, 150;S/N;Cascavel;;46760-000;(77) 3413-5554 ; (77) 98165-6886 ;; ;brasilleve@brasilleve.com.br; ; ;;;;; 27485078000108 ;
Hera Ambiental S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Tratamento de residuos não-perigosos;;BRASIL;BAHIA;Sao Francisco do Conde;Rod BA-522 Km 08, S/N;S/N;Zona Rural;;43900-000;(71) 3402-0022 ; (71) 3402-0023 ;; ;financeiro-heraambiental@solvi.com; ; (71) 99642-4866;;;;; 11164913000160 ;
Hesal Plasticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Saco para lixo;www.hesal.com.br;BRASIL;BAHIA;Salvador;Av Dr Jorge Costa Andrade, 80;S/N;Aguas Claras;;41310-260;(71) 3246-5473 ; (71) 98600-5473 ;; ;hesalplasticos@hotmail.com; ; (71) 98751-5038;;;;; 10889506000157 ;
HF Transportes e Ceramica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Belmonte;Rodovia BA-275 Km 50, S/N;S/N;Barrolandia;;45800-000;(73) 99984-0729 ;  ;; ;hfceramica@hotmail.com; ; ;;;;; 09651533000108 ;
HG Comercio e Servicos de Refrigeracao, Eletrica, Informatica e Telefonia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua da Indonesia, 06;S/N;Grjs R Pres Vargas;;41230-020;(71) 3381-5023 ; (71) 3381-3348 ;; ;hg.service@hotmail.com; ; (71) 98193-1497;;;;; 09212826000199 ;
HI Industria e Comercio de Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bermuda;www.hisonline.com.br;BRASIL;BAHIA;Salvador;Rua Morada da Lagoa, 07;S/N;Nova Brasilia de Valeria;;41306-745;(71) 3408-4887 ; (71) 3408-8959 ;; ;mari@hisonline.com.br; ; ;;;;; 12324768000108 ;
Hidra Construtora Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Edificacao;;BRASIL;BAHIA;Santa Cruz Cabralia;Rua Rondonia, 168;S/N;Campinho;;45807-000;(73) 3282-1356 ;  ;; ;hidramar78@hotmail.com; ; ;;;;; 07907478000149 ;
Hidrauman Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem de mangueiras hidraulicas;;BRASIL;BAHIA;Eunapolis;Av Luis Eduardo Magalhaes, 634;S/N;Pequi;;45828-000;(73) 99998-9568 ;  ;; ;bruno.manzoli@hidrauman.com.br; ; ;;;;; 26218962000105 ;
Hidraumec Comercio e Servicos Hidraulicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de equipamentos hidraulicos;;BRASIL;BAHIA;Brumado;Av Centenario, 1226;S/N;Novo Brumado;;46100-000;(77) 3441-5284 ;  ;; ;hidraumecbdo@hotmail.com; ; ;;;;; 25108619000145 ;
Hidrautronik - Hidraulica Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Celika Nogueira, 38;S/N;Aguas Claras;;41310-200;(71) 3395-0158 ;  ;; ;hteletrohidraulica@gmail.com; ; ;;;;; 20092241000115 ;
Hidrocon Hidrogeologos Consultores Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.hidrocon.com;BRASIL;BAHIA;Salvador;Av Tancredo Neves, 1832;S/N;Caminho das Arvores;;41820-020;(71) 3113-1320 ; (71) 3113-1323 ;; ;hidrocon@hidrocon.com; ; (71) 3113-1325;;;;; 13647862000152 ;
Hidrohand Comercio Servico e Manutencao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao em maquina operatriz;www.hidrohand.com.br;BRASIL;BAHIA;Salvador;Rua Apostolado da Oracao, S/N;S/N;Dom Avelar;;41315-200;(71) 3392-4442 ; (71) 99983-5946 ;; ;hidrohand@terra.com.br; ; (71) 99998-0240;;;;; 03905243000167 ;
Highlight Servicos e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao em aparelho de laboratorio;;BRASIL;BAHIA;Salvador;Rua Arlindo Fragoso, 40;S/N;Matatu;;40255-040;(71) 2137-8669 ; (71) 99133-8498 ;; ;highlightssa6@gmail.com; ; ;;;;; 34409169000111 ;
Highplastic Industria de Plasticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Resina termoplastica;www.highplastic.com.br;BRASIL;BAHIA;Simoes Filho;Rua Cova da Gia, 1355;S/N;Cova da Gia;;43700-000;(71) 3296-2781 ; (71) 99114-4542 ;; ;leopoldobenificio@ig.com.br; ; ;;;;; 11436085000171 ;
Higino Ferreira Rocha - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de gerador, motor eletrico, bomba submersa, maquina centrifuga;;BRASIL;BAHIA;Irece;Travessa Pedro Batista, 45;S/N;Sede;;44900-000;(74) 3641-2189 ;  ;; ;eletrorocha2009@hotmail.com; ; ;;;;; 32640369000155 ;
Higipel Higienicos de Papel Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fralda descartavel;;BRASIL;BAHIA;Santo Antonio de Jesus;Trv da Conceicao, 84;S/N;Sao Benedito;;44573-490;(75) 3631-6535 ; (75) 99986-6969 ;; ;produtoshigipel@hotmail.com; ; (75) 99703-8712;;;;; 06183482000149 ;
Hilario Filho Ferreira Rocha;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Remanso;Av Dr Eunapio Peltier de Queiroz, 1580;S/N;Quadra 20;;47200-000;(74) 99142-9511 ; (74) 3535-0198 ;; ;hffrocha@yahoo.com.br; ; ;;;;; 02301055000167 ;
Hills Estruturas Tubulares Construcao Civil Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Simoes Filho;Av Walter Aragao de Souza, 1908;S/N;Centro;;43700-000;(71) 3298-1754 ;  ;; ;antoniojorge.ms@uol.com.br; ; ;;;;; 08628450000135 ;
Hiltec Servicos Tecnicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Hidrojateamento;;BRASIL;BAHIA;Catu;Rua Bela Flor, S/N;S/N;Planalto I;;48110-000;(71) 98347-2106 ; (71) 99933-4041 ;; ;hiltec.servicos@gmail.com; ; ;;;;; 09111967000115 ;
Hiper Blocos Premoldados Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Guanambi;Rua Joaquim Chaves, 125;S/N;Santo Antonio;;46430-000;(77) 99928-8925 ;  ;; ;hiperblocos.gbi@hotmail.com; ; ;;;;; 17034112000166 ;
Hiperpao Comercio de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Salvador;Rua Silveira Martins, 443;S/N;Cabula;;41150-000;41150-000;;; ;hiperpaocabula@gmail.com; ;;;;;; 04144306000172 ;
Hiram de Carvalho Barreto Junior - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Conceicao do Coite;Rua Cosme Farias, 12;S/N;Praca da Biblia;;48730-000;(75) 99162-3450 ; (75) 99264-4549 ;; ;sarahiramjr@gmail.com; ; ;;;;; 20646625000132 ;
Hiram Simoes Marques & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao em maquinas e equipamentos graficos;;BRASIL;BAHIA;Itabuna;Rua do Rosario, 109;S/N;Alto dos Canecos;;45604-840;(73) 99962-4017 ; (73) 3041-3814 ;; ;astecgrafica@hotmail.com; ; ;;;;; 10857411000151 ;
Hititas Maias Industria Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cola;www.hititasmaias.com.br;BRASIL;BAHIA;Lauro de Freitas;Lot Parque Sao Paulo Qd 44 Lote 24, 109;S/N;Itinga;;42700-000;(71) 3286-4531 ;  ;; ;comercial@hititasmaias.com.br; ; ;;;;; 03873600000152 ;
Hitz Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Poste de concreto;www.grupohitz.com.br;BRASIL;BAHIA;Brumado;Rodovia BR-030 Km 02, S/N;S/N;Anel Rodoviario;;46100-000;(77) 3441-2794 ;  ;; ;; ; ;;;;; 01557566000181 ;
HJ Servicos e Comercio de Pecas de Motores e Compressores Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de compressor;;BRASIL;BAHIA;Lauro de Freitas;Rua A, Lot Portal Norte Center, 646;S/N;Buraquinho;;42700-000;(71) 3369-6805 ; (71) 99979-9683 ;; ;hjservicosba@gmail.com; ; ;;;;; 18913124000123 ;
HM Engenharia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao industrial;www.hmeng.com.br;BRASIL;BAHIA;Simoes Filho;Av Altamirando de Araujo Ramos, 421;S/N;Centro;;42700-000;(71) 3296-1204 ; (71) 3396-2257 ;; ;hmhr@hrequipamentos.com.br; ; ;;;;; 00850052000157 ;
HNG Servicos Hidraulicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Tratamento de superficie (cromo duro);(71) 3505-9702  / (71) 3505-9727 / ;BRASIL;BAHIA;; Tubo;S/N; Sem Interesse;; Sem Interesse;Estado:;;; ;Estado:; ;;;;;; 00191760000123 ;
